username,date,year,month,projectid,projectname,timelog
user38,2021-12-20,2021,12,7,Project Eta,56
user40,2021-12-20,2021,12,2,Project Beta,123
user41,2021-12-20,2021,12,3,Project Gamma,117
user42,2021-12-20,2021,12,2,Project Beta,38
user43,2021-12-20,2021,12,10,Project Kappa,33
user44,2021-12-20,2021,12,1,Project Alpha,93
user45,2021-12-20,2021,12,9,Project Iota,45
user46,2021-12-20,2021,12,2,Project Beta,52
user47,2021-12-20,2021,12,5,Project Epsilon,34
user48,2021-12-20,2021,12,2,Project Beta,51
user49,2021-12-20,2021,12,1,Project Alpha,56
user50,2021-12-20,2021,12,7,Project Eta,151
user3,2021-12-21,2021,12,3,Project Gamma,48
user5,2021-12-21,2021,12,9,Project Iota,150
user8,2021-12-21,2021,12,3,Project Gamma,244
user9,2021-12-21,2021,12,6,Project Zeta,132
user10,2021-12-21,2021,12,10,Project Kappa,143
user13,2021-12-21,2021,12,6,Project Zeta,108
user14,2021-12-21,2021,12,8,Project Theta,96
user16,2021-12-21,2021,12,9,Project Iota,81
user17,2021-12-21,2021,12,5,Project Epsilon,298
user19,2021-12-21,2021,12,1,Project Alpha,223
user21,2021-12-21,2021,12,3,Project Gamma,246
user22,2021-12-21,2021,12,9,Project Iota,36
user25,2021-12-21,2021,12,2,Project Beta,270
user26,2021-12-21,2021,12,7,Project Eta,73
user27,2021-12-21,2021,12,7,Project Eta,49
user28,2021-12-21,2021,12,7,Project Eta,37
user32,2021-12-21,2021,12,4,Project Delta,196
user33,2021-12-21,2021,12,4,Project Delta,222
user34,2021-12-21,2021,12,4,Project Delta,108
user35,2021-12-21,2021,12,9,Project Iota,77
user36,2021-12-21,2021,12,9,Project Iota,35
user38,2021-12-21,2021,12,6,Project Zeta,56
user39,2021-12-21,2021,12,6,Project Zeta,24
user40,2021-12-21,2021,12,7,Project Eta,13
user41,2021-12-21,2021,12,7,Project Eta,263
user42,2021-12-21,2021,12,5,Project Epsilon,269
user43,2021-12-21,2021,12,7,Project Eta,23
user44,2021-12-21,2021,12,1,Project Alpha,118
user45,2021-12-21,2021,12,2,Project Beta,22
user46,2021-12-21,2021,12,7,Project Eta,136
user47,2021-12-21,2021,12,6,Project Zeta,18
user49,2021-12-21,2021,12,2,Project Beta,25
user1,2021-12-22,2021,12,6,Project Zeta,40
user2,2021-12-22,2021,12,1,Project Alpha,203
user4,2021-12-22,2021,12,6,Project Zeta,145
user5,2021-12-22,2021,12,6,Project Zeta,137
user7,2021-12-22,2021,12,7,Project Eta,158
user8,2021-12-22,2021,12,3,Project Gamma,276
user9,2021-12-22,2021,12,7,Project Eta,219
user10,2021-12-22,2021,12,2,Project Beta,19
user11,2021-12-22,2021,12,4,Project Delta,219
user12,2021-12-22,2021,12,8,Project Theta,209
user13,2021-12-22,2021,12,8,Project Theta,29
user14,2021-12-22,2021,12,1,Project Alpha,142
user15,2021-12-22,2021,12,4,Project Delta,231
user19,2021-12-22,2021,12,2,Project Beta,49
user20,2021-12-22,2021,12,8,Project Theta,171
user22,2021-12-22,2021,12,8,Project Theta,33
user24,2021-12-22,2021,12,5,Project Epsilon,60
user25,2021-12-22,2021,12,7,Project Eta,201
user26,2021-12-22,2021,12,3,Project Gamma,16
user28,2021-12-22,2021,12,10,Project Kappa,216
user29,2021-12-22,2021,12,8,Project Theta,24
user30,2021-12-22,2021,12,6,Project Zeta,79
user31,2021-12-22,2021,12,8,Project Theta,25
user32,2021-12-22,2021,12,2,Project Beta,18
user33,2021-12-22,2021,12,5,Project Epsilon,20
user34,2021-12-22,2021,12,10,Project Kappa,273
user35,2021-12-22,2021,12,9,Project Iota,34
user38,2021-12-22,2021,12,2,Project Beta,141
user40,2021-12-22,2021,12,8,Project Theta,119
user43,2021-12-22,2021,12,1,Project Alpha,21
user45,2021-12-22,2021,12,2,Project Beta,24
user46,2021-12-22,2021,12,9,Project Iota,17
user47,2021-12-22,2021,12,10,Project Kappa,45
user49,2021-12-22,2021,12,1,Project Alpha,23
user1,2021-12-23,2021,12,3,Project Gamma,293
user2,2021-12-23,2021,12,3,Project Gamma,336
user4,2021-12-23,2021,12,2,Project Beta,111
user5,2021-12-23,2021,12,7,Project Eta,91
user7,2021-12-23,2021,12,8,Project Theta,45
user9,2021-12-23,2021,12,10,Project Kappa,46
user10,2021-12-23,2021,12,8,Project Theta,29
user12,2021-12-23,2021,12,6,Project Zeta,27
user13,2021-12-23,2021,12,3,Project Gamma,19
user14,2021-12-23,2021,12,3,Project Gamma,16
user15,2021-12-23,2021,12,10,Project Kappa,111
user17,2021-12-23,2021,12,6,Project Zeta,12
user19,2021-12-23,2021,12,7,Project Eta,225
user20,2021-12-23,2021,12,7,Project Eta,223
user25,2021-12-23,2021,12,10,Project Kappa,152
user26,2021-12-23,2021,12,6,Project Zeta,96
user27,2021-12-23,2021,12,8,Project Theta,53
user30,2021-12-23,2021,12,10,Project Kappa,165
user31,2021-12-23,2021,12,8,Project Theta,209
user34,2021-12-23,2021,12,6,Project Zeta,36
user36,2021-12-23,2021,12,8,Project Theta,154
user37,2021-12-23,2021,12,5,Project Epsilon,306
user38,2021-12-23,2021,12,3,Project Gamma,12
user39,2021-12-23,2021,12,10,Project Kappa,79
user40,2021-12-23,2021,12,4,Project Delta,31
user41,2021-12-23,2021,12,1,Project Alpha,47
user43,2021-12-23,2021,12,3,Project Gamma,110
user44,2021-12-23,2021,12,4,Project Delta,217
user45,2021-12-23,2021,12,4,Project Delta,116
user46,2021-12-23,2021,12,2,Project Beta,57
user47,2021-12-23,2021,12,4,Project Delta,89
user49,2021-12-23,2021,12,4,Project Delta,48
user1,2021-12-24,2021,12,1,Project Alpha,16
user2,2021-12-24,2021,12,9,Project Iota,85
user3,2021-12-24,2021,12,4,Project Delta,17
user4,2021-12-24,2021,12,3,Project Gamma,226
user5,2021-12-24,2021,12,3,Project Gamma,250
user6,2021-12-24,2021,12,2,Project Beta,238
user7,2021-12-24,2021,12,5,Project Epsilon,322
user9,2021-12-24,2021,12,8,Project Theta,153
user11,2021-12-24,2021,12,2,Project Beta,186
user13,2021-12-24,2021,12,5,Project Epsilon,144
user14,2021-12-24,2021,12,3,Project Gamma,15
user15,2021-12-24,2021,12,5,Project Epsilon,39
user16,2021-12-24,2021,12,1,Project Alpha,75
user17,2021-12-24,2021,12,1,Project Alpha,152
user18,2021-12-24,2021,12,6,Project Zeta,350
user19,2021-12-24,2021,12,6,Project Zeta,38
user24,2021-12-24,2021,12,5,Project Epsilon,136
user25,2021-12-24,2021,12,7,Project Eta,237
user26,2021-12-24,2021,12,8,Project Theta,33
user27,2021-12-24,2021,12,6,Project Zeta,21
user28,2021-12-24,2021,12,1,Project Alpha,98
user29,2021-12-24,2021,12,10,Project Kappa,83
user30,2021-12-24,2021,12,2,Project Beta,71
user31,2021-12-24,2021,12,7,Project Eta,198
user32,2021-12-24,2021,12,4,Project Delta,307
user34,2021-12-24,2021,12,4,Project Delta,172
user36,2021-12-24,2021,12,8,Project Theta,29
user37,2021-12-24,2021,12,6,Project Zeta,133
user38,2021-12-24,2021,12,5,Project Epsilon,37
user39,2021-12-24,2021,12,3,Project Gamma,94
user42,2021-12-24,2021,12,4,Project Delta,22
user43,2021-12-24,2021,12,6,Project Zeta,122
user44,2021-12-24,2021,12,2,Project Beta,111
user45,2021-12-24,2021,12,10,Project Kappa,136
user46,2021-12-24,2021,12,5,Project Epsilon,124
user47,2021-12-24,2021,12,7,Project Eta,314
user48,2021-12-24,2021,12,8,Project Theta,30
user49,2021-12-24,2021,12,3,Project Gamma,27
user50,2021-12-24,2021,12,10,Project Kappa,183
user1,2021-12-25,2021,12,10,Project Kappa,101
user2,2021-12-25,2021,12,2,Project Beta,34
user4,2021-12-25,2021,12,7,Project Eta,215
user5,2021-12-25,2021,12,5,Project Epsilon,23
user6,2021-12-25,2021,12,4,Project Delta,200
user7,2021-12-25,2021,12,9,Project Iota,193
user8,2021-12-25,2021,12,4,Project Delta,167
user9,2021-12-25,2021,12,1,Project Alpha,45
user10,2021-12-25,2021,12,2,Project Beta,14
user11,2021-12-25,2021,12,10,Project Kappa,77
user12,2021-12-25,2021,12,6,Project Zeta,110
user14,2021-12-25,2021,12,6,Project Zeta,162
user16,2021-12-25,2021,12,10,Project Kappa,197
user17,2021-12-25,2021,12,6,Project Zeta,16
user19,2021-12-25,2021,12,7,Project Eta,151
user20,2021-12-25,2021,12,9,Project Iota,25
user22,2021-12-25,2021,12,7,Project Eta,241
user23,2021-12-25,2021,12,4,Project Delta,32
user25,2021-12-25,2021,12,2,Project Beta,27
user26,2021-12-25,2021,12,9,Project Iota,53
user27,2021-12-25,2021,12,3,Project Gamma,198
user29,2021-12-25,2021,12,8,Project Theta,9
user30,2021-12-25,2021,12,7,Project Eta,35
user31,2021-12-25,2021,12,10,Project Kappa,80
user35,2021-12-25,2021,12,9,Project Iota,110
user36,2021-12-25,2021,12,9,Project Iota,115
user38,2021-12-25,2021,12,7,Project Eta,191
user39,2021-12-25,2021,12,7,Project Eta,32
user40,2021-12-25,2021,12,4,Project Delta,157
user41,2021-12-25,2021,12,7,Project Eta,224
user42,2021-12-25,2021,12,9,Project Iota,14
user43,2021-12-25,2021,12,3,Project Gamma,57
user45,2021-12-25,2021,12,6,Project Zeta,91
user46,2021-12-25,2021,12,5,Project Epsilon,68
user47,2021-12-25,2021,12,10,Project Kappa,46
user49,2021-12-25,2021,12,2,Project Beta,127
user50,2021-12-25,2021,12,6,Project Zeta,281
user2,2021-12-26,2021,12,4,Project Delta,160
user3,2021-12-26,2021,12,6,Project Zeta,107
user4,2021-12-26,2021,12,10,Project Kappa,194
user5,2021-12-26,2021,12,6,Project Zeta,19
user6,2021-12-26,2021,12,10,Project Kappa,246
user8,2021-12-26,2021,12,7,Project Eta,45
user9,2021-12-26,2021,12,9,Project Iota,41
user11,2021-12-26,2021,12,8,Project Theta,124
user13,2021-12-26,2021,12,9,Project Iota,33
user14,2021-12-26,2021,12,9,Project Iota,57
user15,2021-12-26,2021,12,7,Project Eta,21
user16,2021-12-26,2021,12,6,Project Zeta,308
user17,2021-12-26,2021,12,10,Project Kappa,217
user18,2021-12-26,2021,12,2,Project Beta,38
user19,2021-12-26,2021,12,9,Project Iota,45
user20,2021-12-26,2021,12,4,Project Delta,205
user22,2021-12-26,2021,12,1,Project Alpha,35
user23,2021-12-26,2021,12,5,Project Epsilon,21
user24,2021-12-26,2021,12,8,Project Theta,241
user26,2021-12-26,2021,12,2,Project Beta,128
user27,2021-12-26,2021,12,9,Project Iota,163
user30,2021-12-26,2021,12,1,Project Alpha,78
user31,2021-12-26,2021,12,9,Project Iota,31
user32,2021-12-26,2021,12,6,Project Zeta,26
user33,2021-12-26,2021,12,1,Project Alpha,179
user36,2021-12-26,2021,12,9,Project Iota,41
user37,2021-12-26,2021,12,1,Project Alpha,26
user38,2021-12-26,2021,12,3,Project Gamma,190
user39,2021-12-26,2021,12,3,Project Gamma,70
user40,2021-12-26,2021,12,10,Project Kappa,138
user41,2021-12-26,2021,12,7,Project Eta,111
user42,2021-12-26,2021,12,1,Project Alpha,137
user43,2021-12-26,2021,12,9,Project Iota,227
user44,2021-12-26,2021,12,7,Project Eta,192
user45,2021-12-26,2021,12,5,Project Epsilon,116
user46,2021-12-26,2021,12,5,Project Epsilon,100
user47,2021-12-26,2021,12,10,Project Kappa,34
user48,2021-12-26,2021,12,9,Project Iota,110
user49,2021-12-26,2021,12,1,Project Alpha,234
user50,2021-12-26,2021,12,4,Project Delta,32
user1,2021-12-27,2021,12,1,Project Alpha,120
user2,2021-12-27,2021,12,10,Project Kappa,20
user5,2021-12-27,2021,12,8,Project Theta,104
user6,2021-12-27,2021,12,5,Project Epsilon,106
user7,2021-12-27,2021,12,3,Project Gamma,172
user8,2021-12-27,2021,12,8,Project Theta,50
user9,2021-12-27,2021,12,3,Project Gamma,177
user10,2021-12-27,2021,12,1,Project Alpha,36
user11,2021-12-27,2021,12,10,Project Kappa,120
user12,2021-12-27,2021,12,3,Project Gamma,292
user13,2021-12-27,2021,12,6,Project Zeta,255
user14,2021-12-27,2021,12,2,Project Beta,107
user15,2021-12-27,2021,12,1,Project Alpha,42
user16,2021-12-27,2021,12,4,Project Delta,221
user17,2021-12-27,2021,12,9,Project Iota,110
user18,2021-12-27,2021,12,10,Project Kappa,100
user21,2021-12-27,2021,12,8,Project Theta,34
user23,2021-12-27,2021,12,3,Project Gamma,239
user24,2021-12-27,2021,12,1,Project Alpha,241
user26,2021-12-27,2021,12,10,Project Kappa,155
user27,2021-12-27,2021,12,1,Project Alpha,98
user28,2021-12-27,2021,12,2,Project Beta,266
user30,2021-12-27,2021,12,3,Project Gamma,91
user31,2021-12-27,2021,12,2,Project Beta,327
user33,2021-12-27,2021,12,6,Project Zeta,310
user34,2021-12-27,2021,12,7,Project Eta,129
user35,2021-12-27,2021,12,3,Project Gamma,257
user36,2021-12-27,2021,12,4,Project Delta,283
user37,2021-12-27,2021,12,7,Project Eta,214
user38,2021-12-27,2021,12,10,Project Kappa,30
user39,2021-12-27,2021,12,3,Project Gamma,239
user41,2021-12-27,2021,12,3,Project Gamma,65
user45,2021-12-27,2021,12,7,Project Eta,217
user46,2021-12-27,2021,12,1,Project Alpha,55
user47,2021-12-27,2021,12,1,Project Alpha,56
user50,2021-12-27,2021,12,5,Project Epsilon,241
user1,2021-12-28,2021,12,4,Project Delta,157
user2,2021-12-28,2021,12,1,Project Alpha,23
user3,2021-12-28,2021,12,7,Project Eta,35
user4,2021-12-28,2021,12,3,Project Gamma,213
user5,2021-12-28,2021,12,2,Project Beta,217
user6,2021-12-28,2021,12,6,Project Zeta,263
user7,2021-12-28,2021,12,2,Project Beta,52
user10,2021-12-28,2021,12,7,Project Eta,210
user11,2021-12-28,2021,12,9,Project Iota,147
user12,2021-12-28,2021,12,9,Project Iota,204
user13,2021-12-28,2021,12,9,Project Iota,92
user14,2021-12-28,2021,12,4,Project Delta,219
user15,2021-12-28,2021,12,8,Project Theta,223
user16,2021-12-28,2021,12,9,Project Iota,106
user18,2021-12-28,2021,12,4,Project Delta,48
user19,2021-12-28,2021,12,8,Project Theta,226
user21,2021-12-28,2021,12,1,Project Alpha,9
user22,2021-12-28,2021,12,2,Project Beta,228
user24,2021-12-28,2021,12,5,Project Epsilon,30
user25,2021-12-28,2021,12,5,Project Epsilon,97
user26,2021-12-28,2021,12,7,Project Eta,36
user27,2021-12-28,2021,12,4,Project Delta,162
user29,2021-12-28,2021,12,1,Project Alpha,207
user30,2021-12-28,2021,12,5,Project Epsilon,190
user31,2021-12-28,2021,12,8,Project Theta,115
user32,2021-12-28,2021,12,7,Project Eta,38
user33,2021-12-28,2021,12,1,Project Alpha,66
user34,2021-12-28,2021,12,6,Project Zeta,64
user36,2021-12-28,2021,12,9,Project Iota,71
user39,2021-12-28,2021,12,8,Project Theta,111
user40,2021-12-28,2021,12,10,Project Kappa,126
user41,2021-12-28,2021,12,5,Project Epsilon,168
user42,2021-12-28,2021,12,4,Project Delta,161
user43,2021-12-28,2021,12,2,Project Beta,79
user44,2021-12-28,2021,12,5,Project Epsilon,23
user45,2021-12-28,2021,12,3,Project Gamma,170
user46,2021-12-28,2021,12,4,Project Delta,125
user47,2021-12-28,2021,12,9,Project Iota,199
user48,2021-12-28,2021,12,4,Project Delta,220
user49,2021-12-28,2021,12,3,Project Gamma,301
user3,2021-12-29,2021,12,6,Project Zeta,96
user4,2021-12-29,2021,12,7,Project Eta,61
user5,2021-12-29,2021,12,9,Project Iota,43
user6,2021-12-29,2021,12,9,Project Iota,211
user7,2021-12-29,2021,12,4,Project Delta,150
user8,2021-12-29,2021,12,4,Project Delta,27
user9,2021-12-29,2021,12,8,Project Theta,48
user11,2021-12-29,2021,12,6,Project Zeta,226
user12,2021-12-29,2021,12,6,Project Zeta,152
user18,2021-12-29,2021,12,10,Project Kappa,120
user20,2021-12-29,2021,12,5,Project Epsilon,135
user22,2021-12-29,2021,12,10,Project Kappa,19
user23,2021-12-29,2021,12,3,Project Gamma,248
user24,2021-12-29,2021,12,8,Project Theta,48
user27,2021-12-29,2021,12,3,Project Gamma,47
user28,2021-12-29,2021,12,7,Project Eta,123
user29,2021-12-29,2021,12,7,Project Eta,128
user30,2021-12-29,2021,12,9,Project Iota,17
user31,2021-12-29,2021,12,4,Project Delta,204
user32,2021-12-29,2021,12,2,Project Beta,113
user33,2021-12-29,2021,12,4,Project Delta,90
user35,2021-12-29,2021,12,9,Project Iota,138
user36,2021-12-29,2021,12,3,Project Gamma,24
user37,2021-12-29,2021,12,3,Project Gamma,18
user38,2021-12-29,2021,12,1,Project Alpha,153
user39,2021-12-29,2021,12,5,Project Epsilon,119
user40,2021-12-29,2021,12,3,Project Gamma,90
user42,2021-12-29,2021,12,5,Project Epsilon,56
user43,2021-12-29,2021,12,8,Project Theta,73
user44,2021-12-29,2021,12,2,Project Beta,19
user45,2021-12-29,2021,12,6,Project Zeta,155
user46,2021-12-29,2021,12,3,Project Gamma,17
user47,2021-12-29,2021,12,4,Project Delta,33
user48,2021-12-29,2021,12,1,Project Alpha,48
user49,2021-12-29,2021,12,8,Project Theta,53
user1,2021-12-30,2021,12,2,Project Beta,267
user3,2021-12-30,2021,12,3,Project Gamma,32
user4,2021-12-30,2021,12,6,Project Zeta,133
user5,2021-12-30,2021,12,10,Project Kappa,30
user6,2021-12-30,2021,12,6,Project Zeta,83
user7,2021-12-30,2021,12,3,Project Gamma,41
user8,2021-12-30,2021,12,3,Project Gamma,87
user12,2021-12-30,2021,12,9,Project Iota,83
user15,2021-12-30,2021,12,10,Project Kappa,31
user16,2021-12-30,2021,12,7,Project Eta,78
user17,2021-12-30,2021,12,8,Project Theta,70
user18,2021-12-30,2021,12,1,Project Alpha,189
user19,2021-12-30,2021,12,4,Project Delta,163
user20,2021-12-30,2021,12,5,Project Epsilon,43
user21,2021-12-30,2021,12,8,Project Theta,10
user23,2021-12-30,2021,12,3,Project Gamma,71
user25,2021-12-30,2021,12,10,Project Kappa,304
user26,2021-12-30,2021,12,9,Project Iota,75
user27,2021-12-30,2021,12,10,Project Kappa,76
user28,2021-12-30,2021,12,4,Project Delta,43
user29,2021-12-30,2021,12,3,Project Gamma,36
user31,2021-12-30,2021,12,8,Project Theta,34
user32,2021-12-30,2021,12,1,Project Alpha,64
user33,2021-12-30,2021,12,6,Project Zeta,151
user36,2021-12-30,2021,12,3,Project Gamma,56
user38,2021-12-30,2021,12,4,Project Delta,18
user39,2021-12-30,2021,12,3,Project Gamma,218
user40,2021-12-30,2021,12,2,Project Beta,146
user41,2021-12-30,2021,12,7,Project Eta,136
user42,2021-12-30,2021,12,4,Project Delta,97
user43,2021-12-30,2021,12,4,Project Delta,154
user44,2021-12-30,2021,12,4,Project Delta,23
user45,2021-12-30,2021,12,8,Project Theta,194
user46,2021-12-30,2021,12,2,Project Beta,20
user47,2021-12-30,2021,12,3,Project Gamma,12
user49,2021-12-30,2021,12,4,Project Delta,20
user50,2021-12-30,2021,12,8,Project Theta,65
user1,2021-12-31,2021,12,8,Project Theta,14
user3,2021-12-31,2021,12,1,Project Alpha,16
user4,2021-12-31,2021,12,10,Project Kappa,302
user5,2021-12-31,2021,12,1,Project Alpha,172
user6,2021-12-31,2021,12,3,Project Gamma,41
user7,2021-12-31,2021,12,3,Project Gamma,44
user8,2021-12-31,2021,12,9,Project Iota,12
user10,2021-12-31,2021,12,8,Project Theta,59
user11,2021-12-31,2021,12,9,Project Iota,10
user12,2021-12-31,2021,12,2,Project Beta,125
user13,2021-12-31,2021,12,7,Project Eta,10
user14,2021-12-31,2021,12,2,Project Beta,16
user15,2021-12-31,2021,12,4,Project Delta,37
user16,2021-12-31,2021,12,9,Project Iota,40
user17,2021-12-31,2021,12,8,Project Theta,45
user18,2021-12-31,2021,12,10,Project Kappa,178
user19,2021-12-31,2021,12,7,Project Eta,186
user20,2021-12-31,2021,12,2,Project Beta,132
user21,2021-12-31,2021,12,10,Project Kappa,56
user22,2021-12-31,2021,12,5,Project Epsilon,24
user23,2021-12-31,2021,12,7,Project Eta,88
user24,2021-12-31,2021,12,4,Project Delta,80
user25,2021-12-31,2021,12,7,Project Eta,293
user26,2021-12-31,2021,12,1,Project Alpha,141
user30,2021-12-31,2021,12,1,Project Alpha,289
user33,2021-12-31,2021,12,8,Project Theta,178
user34,2021-12-31,2021,12,5,Project Epsilon,156
user35,2021-12-31,2021,12,7,Project Eta,131
user36,2021-12-31,2021,12,1,Project Alpha,42
user38,2021-12-31,2021,12,7,Project Eta,22
user39,2021-12-31,2021,12,8,Project Theta,211
user40,2021-12-31,2021,12,5,Project Epsilon,54
user41,2021-12-31,2021,12,7,Project Eta,91
user42,2021-12-31,2021,12,7,Project Eta,129
user43,2021-12-31,2021,12,1,Project Alpha,241
user44,2021-12-31,2021,12,8,Project Theta,43
user46,2021-12-31,2021,12,1,Project Alpha,297
user48,2021-12-31,2021,12,8,Project Theta,21
user1,2022-01-01,2022,1,4,Project Delta,219
user2,2022-01-01,2022,1,4,Project Delta,126
user3,2022-01-01,2022,1,6,Project Zeta,142
user4,2022-01-01,2022,1,9,Project Iota,82
user5,2022-01-01,2022,1,5,Project Epsilon,23
user7,2022-01-01,2022,1,3,Project Gamma,209
user8,2022-01-01,2022,1,4,Project Delta,223
user9,2022-01-01,2022,1,6,Project Zeta,30
user10,2022-01-01,2022,1,3,Project Gamma,68
user11,2022-01-01,2022,1,9,Project Iota,10
user12,2022-01-01,2022,1,8,Project Theta,34
user13,2022-01-01,2022,1,2,Project Beta,162
user14,2022-01-01,2022,1,1,Project Alpha,37
user17,2022-01-01,2022,1,9,Project Iota,170
user18,2022-01-01,2022,1,4,Project Delta,137
user20,2022-01-01,2022,1,7,Project Eta,311
user22,2022-01-01,2022,1,8,Project Theta,287
user23,2022-01-01,2022,1,8,Project Theta,266
user25,2022-01-01,2022,1,6,Project Zeta,83
user26,2022-01-01,2022,1,4,Project Delta,56
user27,2022-01-01,2022,1,9,Project Iota,56
user28,2022-01-01,2022,1,1,Project Alpha,77
user29,2022-01-01,2022,1,8,Project Theta,168
user30,2022-01-01,2022,1,4,Project Delta,68
user32,2022-01-01,2022,1,3,Project Gamma,119
user33,2022-01-01,2022,1,2,Project Beta,45
user34,2022-01-01,2022,1,7,Project Eta,59
user36,2022-01-01,2022,1,8,Project Theta,112
user37,2022-01-01,2022,1,9,Project Iota,274
user38,2022-01-01,2022,1,1,Project Alpha,167
user39,2022-01-01,2022,1,4,Project Delta,252
user40,2022-01-01,2022,1,4,Project Delta,192
user41,2022-01-01,2022,1,3,Project Gamma,11
user42,2022-01-01,2022,1,7,Project Eta,258
user43,2022-01-01,2022,1,10,Project Kappa,74
user44,2022-01-01,2022,1,6,Project Zeta,11
user46,2022-01-01,2022,1,7,Project Eta,18
user48,2022-01-01,2022,1,7,Project Eta,77
user49,2022-01-01,2022,1,10,Project Kappa,30
user1,2022-01-02,2022,1,8,Project Theta,24
user2,2022-01-02,2022,1,1,Project Alpha,51
user4,2022-01-02,2022,1,7,Project Eta,151
